id_miejscowosci	id_gminy	nazwa_miejscowosci	typ_miejscowosci
0205386	3007082	Opatowek	wies
0304444	3209033	Opatowek	osada
0576817	1419142	Opatowiec	wies
0590332	3030033	Opatowko	wies
0190526	0207033	Opawa	wies
0494433	1602033	Opawica	wies
0522224	1415112	Opechowo	wies
0870534	0411072	Opielanka	wies
0562583	1004022	Opiesin	wies
0721917	1019042	Opiesin	wies
0153979	2809053	Opin	wies
0121637	1402072	Opinogora Dolna	wies
0121643	1402072	Opinogora Gorna	wies
0121650	1402072	Opinogora-Kolonia	wies
0856215	0219072	Opoczka	wies
0786414	0607023	Opoczka Mala	wies
0857350	0401042	Opoczki	wies
0967943	1007043	Opoczno	miasto
0312053	3215062	Opoczyska	osada
0701659	1017022	Opojowice	wies
0383691	0614052	Opoka	wies
0786420	0607023	Opoka Duza	wies
0786443	0607023	Opoka-Kolonia	wies
0857367	0401042	Opoki	wies
0017779	0613052	Opole	wies
0415304	1020072	Opole	wies
0965016	1661011	Opole	miasto
0956550	0612053	Opole Lubelskie	miasto
0686693	1426082	Opole-Swierczyna	wies
0851287	0224013	Opolnica	wies
0188854	0225033	Opolno-Zdroj	wies
0091155	0419043	Oporowo	wies
0372411	3013012	Oporowo	wies
0592466	3024053	Oporowo	osada
0572481	1002092	Oporow	wies
0572506	1002092	Oporow-Kolonia	osada
0086160	0407042	Oporowek	wies
0091178	0419043	Oporowek	wies
0372440	3013012	Oporowko	wies
0531950	3028072	Oporzyn	wies
0640426	1406113	Opozdzew	wies
0555703	1010102	Oprzezow	kolonia
0555695	1010102	Oprzezow	wies
0002453	1405043	Opypy	wies
0756620	2805022	Oracze	wies
0578785	1004082	Oraczew	wies
0719725	1014102	Oraczew	wies
0719754	1014102	Oraczew Maly	osada
0719731	1014102	Oraczew Maly	wies
0179140	3202023	Oraczewice	wies
0429453	1211052	Orawka	wies
0312099	3215062	Orawka	osada
0573210	1004062	Oradki	wies
0580463	1002113	Oratki Dolne	wies
0580470	1002113	Oratki Gorne	wies
0888385	0606032	Orchowiec	wies
0290660	3023032	Orchowo	wies
0707136	1003023	Orchow	wies
0707159	1003023	Orchow-Wesolka	wies
0109949	0619062	Orchowek	wies
0290676	3023032	Orchowek	wies
0248728	2604082	Orczow	wies
0139844	1009032	Orczuchy	wies
0592041	3024042	Ordzin	wies
0358291	1821042	Orelec	wies
0573227	1004062	Orenice	wies
0263260	2608043	Orkanow	wies
0596501	3026043	Orkowo	wies
0155754	2207043	Orkusz	osada
0038267	2003062	Orla	wies
0200727	3012033	Orla	wies
0531810	3028072	Orla	osada lesna
0723684	1013023	Orla Gora	wies
0023538	2003032	Orlanka	kolonia
0844620	0406022	Orle	wies
0092189	0410023	Orle	osada
0092195	0410023	Orle	osada lesna
0870617	0411072	Orle	osada lesna
0870600	0411072	Orle	wies
0165847	2206052	Orle	osada
0176673	2215102	Orle	wies
0782190	3218032	Orle	wies
0528362	3217033	Orle	wies
0677027	0611042	Orle Gniazdo	kolonia
0581280	3014012	Orle Wielkie	wies
0093243	0414072	Orli Dwor	osada
0592785	3024063	Orliczko	wies
0080230	2202023	Orlik	wies
0480997	2815042	Orlik	osada lesna
0398356	2007013	Orlikowo	wies
0197936	3020042	Orlina Duza	wies
0197942	3020042	Orlina Mala	wies
0092025	0410023	Orlinek	osada
0761176	2009032	Orlinek	wies
0153264	2210023	Orliniec	wies
1045588	2818022	Orliniec	osada
0582143	3026023	Orliniec	osada lesna
0200756	3012033	Orlinka	osada
0791600	1820022	Orliska	wies
0415327	1020072	Orla	wies
0514450	1416052	Orlo	osada lesna
0514443	1416052	Orlo	wies
0401756	2007032	Orlo	kolonia
0767718	2806083	Orlo	wies
0185940	0803032	Orlowce	wies
0312283	3215062	Orlowce	osada
0191320	0212043	Orlowice	wies
0040420	2011083	Orlowicze	wies
0853168	0208083	Orlowiec	wies
0809902	2606082	Orlowiny	wies
0086177	0407042	Orlowo	wies
0871284	0408092	Orlowo	wies
0848345	0417042	Orlowo	kolonia
0519937	1411082	Orlowo	wies
0579862	1427072	Orlowo	wies
0753403	2012012	Orlowo	wies
0153270	2210023	Orlowo	wies
0772323	2806102	Orlowo	wies
0483955	2811043	Orlowo	wies
0755158	2816013	Orlowo	wies
0529367	3016032	Orlowo	osada
0336208	1206123	Orlow	wies
0733949	1428052	Orlow	wies
0624060	1430022	Orlow	wies
0645872	1811022	Orlow	wies
0889775	0606042	Orlow Drewniany	wies
0889781	0606042	Orlow Drewniany-Kolonia	wies
0889798	0606042	Orlow Murowany	wies
0889806	0606042	Orlow Murowany-Kolonia	wies
0559144	1002022	Orlow-Kolonia	wies
0559173	1002022	Orlow-Parcel	wies
0153293	2210023	Orlowko	osada
0699550	1014032	Orly	wies
0005977	1432063	Orly	wies
0607541	1813072	Orly	wies
0738510	1428072	Orly-Cesin	wies
0468654	1217042	Ornak	schronisko turystyczne
0168930	2214043	Ornasowo	osada
0888592	0620022	Ornatowice	wies
0888600	0620022	Ornatowice-Kolonia	kolonia
0932910	2809053	Orneta	miasto
0218437	2408042	Ornontowice	wies
0485240	2815092	Ornowo	wies
0680590	1403072	Oronne	wies
0630400	1430042	Oronsko	wies
0702914	1008042	Orpelow	wies
0702937	1008042	Orpelow-Numerki	wies
0089833	0407063	Orpikowo	wies
0202005	3012043	Orpiszew	wies
0200443	3006032	Orpiszewek	wies
0367344	0211032	Orsk	wies
0474241	2801052	Orsy	osada
0565802	1004032	Orszewice	wies
0570909	1419082	Orszymowo	wies
0017087	0601112	Ortel Krolewski Drugi	wies
0017070	0601112	Ortel Krolewski Pierwszy	wies
0010820	0601032	Ortel Ksiazecy Drugi	wies
0010814	0601032	Ortel Ksiazecy Pierwszy	wies
0491676	1603022	Ortowice	wies
0739509	1438052	Oryszew-Osada	wies
0222226	2413072	Orzech	wies
0613790	1813102	Orzechowce	wies
0023691	2003032	Orzechowicze	wies
0707544	1017042	Orzechowiec	wies
0850052	0417052	Orzechowo	wies
0623793	1406062	Orzechowo	wies
1014056	2202023	Orzechowo	osada
0752421	2212102	Orzechowo	osada
0768600	2805052	Orzechowo	wies
0472800	2814033	Orzechowo	wies
0484624	2814093	Orzechowo	wies
0589346	3030023	Orzechowo	wies
0780110	3204043	Orzechowo	wies
0850069	0417052	Orzechowo-Majatek	kolonia
0706208	1008062	Orzechow	wies
0543083	1012062	Orzechow	wies
0693641	1433092	Orzechow	wies
0804974	1818042	Orzechow	wies
0773222	3206023	Orzechow	wies
0392885	0608132	Orzechow-Kolonia	wies
0543108	1012062	Orzechowek	wies
0416108	1020083	Orzechowek	wies
0352510	1802052	Orzechowka	wies
0404973	2004043	Orzechowka	wies
0230190	2604023	Orzechowka	wies
0850081	0417052	Orzechowko	wies
0770809	2813052	Orzechowko	wies
1010182	3214053	Orzechy	wies
0179648	0801032	Orzelec	wies
0798713	2612022	Orzelec Duzy	wies
0798720	2612022	Orzelec Maly	wies
0720065	1014102	Orzel Bialy	wies
0087780	0413013	Orzelek	wies
1059892	1433072	Orzelek	osada lesna
0685950	1433072	Orzelek	wies
0525286	3217023	Orzen	osada
0941984	2408031	Orzesze	miasto
0780127	3204043	Orzesze	wies
0518458	2817052	Orzeszki	wies
0029908	2005062	Orzeszkowo	wies
0587956	3014022	Orzeszkowo	wies
0582692	3025012	Orzeszkowo	wies
0882773	0222022	Orzeszkow	wies
0298761	1011043	Orzeszkow	wies
0716655	1011052	Orzeszkow	wies
1003012	2411062	Orzeszkow	osada
0298784	1011043	Orzeszkow-Kolonia	wies
0681260	1433062	Orzeszowka	wies
0006439	1418043	Orzeszyn	wies
0698495	1014023	Orzezyn	wies
0537846	1008032	Orzk	wies
0506337	1415012	Orzol	wies
0506343	1415012	Orzolek	wies
0521265	1411102	Orzyc	wies
0473388	2817022	Orzyny	wies
0977806	2816023	Orzysz	miasto
0564702	1404022	Osada	wies
0879127	0214062	Osada Lesna	wies
0793414	1812012	Osada Lesna	osada
0271733	2605083	Osada Mlynska	osada
0121264	1402062	Osada-Wola	wies
0087679	0413013	Osady Jerzmionckie	osada
0203714	0214053	Ose	wies
0904434	0618132	Oserdow	wies
0900353	0618082	Oseredek	wies
0778320	3212033	Osetna	wies
0183331	3015032	Osetna-Mlyn	osada lesna
0363518	0209022	Osetnica	wies
0160519	2215042	Osetnik	kolonia
0154000	2809053	Osetnik	wies
0370263	0204013	Osetno	wies
0401868	2007032	Osetno	wies
0840289	2812022	Osetno	wies
0309105	3209063	Osetno	osada
0370270	0204013	Osetno Male	wies
0990540	2808032	Osewo	osada
0670462	1412062	Oseczyzna	wies
0562614	1004022	Osedowice	wies
0692038	1434102	Oseka	wies
0174510	2204072	Osice	wies
0271667	2605083	Osicowa Gora	osada lesna
0311680	3215043	Osiczyn	osada
0898633	0620102	Osiczyna	wies
0093208	0414072	Osie	wies
0683192	1417062	Osieck	wies
0683230	1417062	Osieck pod Gora	osada
0683246	1417062	Osieck pod Grabinka	osada
0178560	0803012	Osiecko	wies
0505734	1608072	Osiecko	wies
0858881	0418032	Osiecz Maly	wies
0858898	0418032	Osiecz Wielki	wies
0294071	3010082	Osiecza Druga	wies
0294088	3010082	Osiecza Pierwsza	wies
0328054	1209033	Osieczany	wies
1009842	3206083	Osiecze	osada
0784272	3207052	Osiecze	wies
0094596	0407082	Osieczek	wies
0845507	0417032	Osieczek	wies
0180344	0806013	Osieczek	osada
0631574	1406092	Osieczek	wies
0740932	2201012	Osieczki	osada lesna
1015245	2215042	Osieczki	osada
0168202	2213072	Osieczna	wies
0954567	3013033	Osieczna	miasto
0191780	0201052	Osiecznica	wies
0910660	0802063	Osiecznica	wies
0717494	1003042	Osieczno	wies
0191796	0201052	Osieczow	wies
0182917	0807023	Osieczyce	osada
0088727	0403043	Osiedle Awaryjne	osada
0989146	2002072	Osiedle Bondary	kolonia
1066828	2806042	Osiedle Grajwo	osiedle
1066952	2604192	Osiedle Kaniow	osiedle
0554626	1016102	Osiedle Niewiadow	wies
0494746	1607013	Osiedle Pasterowka	osada
0494806	1607013	Osiedle Pionierow	osada
0179654	0801032	Osiedle Poznanskie	wies
0694095	1403132	Osiedle Wilga	osada
0365440	0211022	Osiek	wies
0879541	0215042	Osiek	wies
0876092	0218012	Osiek	wies
0884306	0220063	Osiek	wies
0847877	0402082	Osiek	wies
0089129	0403043	Osiek	wies
0095816	0403083	Osiek	osada lesna
0862701	0418072	Osiek	wies
0180338	0806013	Osiek	wies
0911233	0811063	Osiek	wies
0729238	1005062	Osiek	wies
0197511	1018032	Osiek	osada lesna
0197480	1018032	Osiek	wies
0218070	1212053	Osiek	wies
0063414	1213052	Osiek	wies
0561589	1419042	Osiek	wies
0562063	1420042	Osiek	wies
0116671	1420062	Osiek	wies
0626998	1425072	Osiek	kolonia
0571524	1427032	Osiek	wies
0579796	1427072	Osiek	wies
0503250	1611053	Osiek	wies
0168573	2213082	Osiek	wies
0165600	2215062	Osiek	wies
0136053	2409023	Osiek	wies
0802202	2612043	Osiek	miasto
0150395	2804022	Osiek	wies
0199036	3006012	Osiek	osada lesna
0199438	3006023	Osiek	wies
0371759	3011032	Osiek	wies
0204731	3017023	Osiek	wies
1008311	3022042	Osiek	osada lesna
0374114	3022042	Osiek	wies
0314098	3203052	Osiek Drawski	wies
0503818	1606042	Osiek Duzy	wies
0115246	1402042	Osiek Gorny	wies
0495289	1601033	Osiek Grodkowski	wies
0358612	1805082	Osiek Jasielski	wies
0193341	0225072	Osiek Luzycki	wies
0291084	3009102	Osiek Maly	wies
0291109	3009102	Osiek Maly-Kolonia	wies
0533506	3019083	Osiek nad Notecia	wies
0847587	0415072	Osiek nad Wisla	wies
0579810	1427072	Osiek Piaseczny	wies
0094604	0407082	Osiek Wielki	wies
0291115	3009102	Osiek Wielki	wies
0115230	1402042	Osiek-Aleksandrowo	wies
0847883	0402082	Osiek-Kolonia	wies
0579827	1427072	Osiek-Wlostybory	wies
0115252	1402042	Osiek-Wolka	wies
0470906	2801032	Osieka	wies
0740926	2201012	Osieki	wies
0745059	2212053	Osieki	osada
0758688	2818033	Osieki	wies
0310976	3209073	Osieki	wies
0160420	2215042	Osieki Leborskie	osada
0752303	2212102	Osieki Slupskie	wies
0472526	2815022	Osiekowo	wies
0431728	1215052	Osielec	wies
0093600	0403062	Osielsko	wies
0628879	1407062	Osiemborow	wies
0765010	2001062	Osienniki	wies
0025483	2002023	Osierodek	kolonia
0867087	0411042	Osieciny	wies
0763985	2816023	Osiki	wies
0488757	2808062	Osikowo	osada lesna
0379399	0609022	Osina	wies
0542540	1001052	Osina	wies
0532671	3002083	Osina	osada lesna
0780469	3204052	Osina	wies
0177856	3210013	Osina	wies
0704244	1009022	Osina Duza	wies
0856860	0224063	Osina Mala	wies
0704250	1009022	Osina Mala	wies
0856876	0224063	Osina Wielka	wies
0767061	2816043	Osiniak-Piotrowo	wies
0142705	2406072	Osiniec	osada lesna
0530413	3002073	Osiniec	wies
0583585	3003032	Osiniec	wies
0803874	0605072	Osinki	wies
0635678	1409042	Osinki	wies
0769060	2012072	Osinki	wies
0773239	3206023	Osinow Dolny	wies
0092982	0414063	Osiny	wies
0695960	0611112	Osiny	wies
0380008	0612012	Osiny	wies
0394418	0614112	Osiny	wies
0553271	1001072	Osiny	wies
0727156	1021032	Osiny	wies
0712309	1003032	Osiny	wies
0284291	1004042	Osiny	wies
0567020	1005052	Osiny	wies
0564725	1404022	Osiny	wies
0723141	1405032	Osiny	wies
0623801	1406062	Osiny	wies
0681891	1412112	Osiny	wies
0686701	1426082	Osiny	wies
0519050	1435032	Osiny	wies
1060731	1435042	Osiny	osada
0643258	1436053	Osiny	wies
0496870	1609042	Osiny	wies
0131021	2404022	Osiny	kolonia
0133698	2404042	Osiny	wies
0214617	2415062	Osiny	kolonia
0262243	2604152	Osiny	wies
0252919	2611032	Osiny	wies
0199830	3008033	Osiny	wies
0301581	3023083	Osiny	wies
0682229	1426042	Osiny Dolne	wies
0682235	1426042	Osiny Gorne	wies
0553288	1001072	Osiny-Kolonia	kolonia
0252925	2611032	Osiny-Majorat	wies
0252931	2611032	Osiny-Mokra Niwa	wies
0763034	2001052	Osinska Buda	wies
0410471	2013102	Osipy-Kolonia	wies
0410488	2013102	Osipy-Lepertowizna	wies
0410494	2013102	Osipy-Wydziory Drugie	wies
0410519	2013102	Osipy-Wydziory Pierwsze	wies
0410525	2013102	Osipy-Zakrzewizna	wies
0708420	1017052	Osjakow	wies
0203743	0214053	Oska Pila	wies
0741541	2208032	Oskowo	osada
0364191	0201032	Osla	wies
0751367	2201082	Oslawa-Dabrowa	wies
0354407	1817042	Oslawica	osada
0375473	3029012	Oslonin	wies
0170647	2211072	Oslonino	wies
0153301	2210023	Oslonka	wies
0867118	0411042	Oslonki	wies
0370754	0204022	Oslowice	wies
0087455	0414042	Oslowo	wies
0035079	2010052	Oslowo	wies
0028330	2010032	Osmola	wies
0391880	0609122	Osmolice Drugie	wies
0391897	0609122	Osmolice Pierwsze	wies
0386991	0609102	Osmolice-Kolonia	wies
0574497	1404042	Osmolin	wies
0560644	1419022	Osmolinek	wies
0026726	2011013	Osmolowszczyzna	wies
0574505	1404042	Osmolsk Gorny	wies
0841679	0404022	Osnowo	wies
0403258	2010082	Osnowka	wies
0403264	2010082	Osnowka-Wyreby	wies
0408333	2007072	Osobne	wies
0352992	1805042	Osobnica	wies
0878702	0220013	Osola	wies
0878719	0220013	Osolin	wies
0379583	0609033	Osowa	wies
0103697	0619032	Osowa	osada lesna
0103651	0619032	Osowa	wies
0197540	1018032	Osowa	wies
0117854	1437022	Osowa	wies
0769077	2012072	Osowa	wies
0270573	2602082	Osowa	wies
0125463	1437052	Osowa Drobinska	wies
0125470	1437052	Osowa Krzeczanowska	wies
0125486	1437052	Osowa Laszewska	wies
0377957	0812033	Osowa Sien	wies
0379590	0609033	Osowa-Kolonia	wies
0288691	3010052	Osowce	wies
0577952	1404052	Osowia	wies
0043618	2002133	Osowicze	wies
0180663	0806013	Osowiec	osada
0710055	1011022	Osowiec	wies
0740599	1405062	Osowiec	wies
0504210	1609132	Osowiec	wies
0412441	2007092	Osowiec	osada lesna
0412435	2007092	Osowiec	wies
0396765	2008013	Osowiec	wies
0411128	2014052	Osowiec	wies
0220629	2410053	Osowiec	osada
0480419	2807052	Osowiec	wies
0533920	3031072	Osowiec	wies
0396771	2008013	Osowiec-Twierdza	osada
0378968	0615022	Osowno	wies
0162613	2206032	Osowo	wies
0745125	2212053	Osowo	wies
0758932	2818033	Osowo	wies
0369892	3004023	Osowo	wies
0598026	3030053	Osowo	wies
0527144	3031042	Osowo	wies
0780133	3204043	Osowo	osada
0312930	3216062	Osowo	wies
0747242	2201052	Osowo Duze	osada
0166634	2213062	Osowo Lesne	wies
0741558	2208032	Osowo Leborskie	osada
0747259	2201052	Osowo Male	osada
0591567	3016013	Osowo Nowe	wies
0591722	3016013	Osowo Stare	wies
0742262	2201032	Osowskie	wies
0753047	2001022	Osowy Grad	wies
0181533	0806023	Osow	wies
0803880	0605072	Osowek	wies
0747325	2201052	Osowek	osada
0168248	2213072	Osowek	wies
0281217	3009022	Osowie	wies
0095561	0403072	Osowiec	wies
0369350	3004013	Osowiec	osada
0290707	3023032	Osowiec	wies
0518062	1422072	Osowiec Kmiecy	wies
0518085	1422072	Osowiec Szlachecki	wies
0861676	0415032	Osowka	wies
0387708	0609112	Osowka	wies
0636554	1409052	Osowka	wies
0575002	1427052	Osowka	wies
0118724	1437032	Osowka	wies
0044121	2003082	Osowka	wies
0026318	2005042	Osowka	wies
1013996	2201092	Osowka	osada
0274909	2612082	Osowka	wies
0530117	3031062	Osowka	wies
0861707	0415032	Osowka-Kolonia	kolonia
0840533	2812022	Osowko	wies
0313650	3201043	Osowko	wies
0536491	1007012	Ossa	wies
0723709	1013023	Ossa	wies
0630126	1423042	Ossa	wies
0802165	2612043	Ossala	wies
0802171	2612043	Ossala-Lesisko	wies
0416150	1020083	Osse	wies
0677978	1433042	Ossolin	wies
0039723	2010092	Ossolin	wies
0796157	2609032	Ossolin	wies
0022303	0615082	Ossowa	wies
0726441	1013032	Ossowice	wies
0866573	0418123	Ossowo	wies
0010292	1434123	Ossow	wies
0863847	0401062	Ossowka	wies
0014730	0601082	Ossowka	kolonia
0014723	0601082	Ossowka	wies
0693658	1433092	Ossowno	wies
0222367	2413062	Ossy	wies
0567787	1002043	Ostalow	wies
0615894	1430012	Ostalow	wies
0615919	1430012	Ostalowek	wies
0846932	0415062	Ostaszewo	wies
0126340	1402092	Ostaszewo	wies
0154105	2210032	Ostaszewo	wies
0844086	2812032	Ostaszewo	wies
0116139	1424012	Ostaszewo Wielkie	wies
0116122	1424012	Ostaszewo-Panki	wies
0116145	1424012	Ostaszewo-Wluski	wies
0366860	0216053	Ostaszow	wies
0091184	0419043	Ostatkowo	wies
0210909	3012063	Ostatni Grosz	osada
0557234	1001083	Ostoja	wies
0777823	3211022	Ostoja	osada
0682488	1426053	Ostoje	wies
0371009	3022023	Ostoje	wies
0274387	2610053	Ostojow	wies
0032365	2011032	Ostra Gora	wies
0225756	2416102	Ostra Gorka	osada
0246184	2613022	Ostra Gorka	wies
0377325	0204043	Ostrawa	wies
0058940	2417062	Ostre	wies
0487545	2801063	Ostre Bardo	wies
0309921	3216033	Ostre Bardo	wies
0854788	0217032	Ostrezna	wies
0324458	1206063	Ostreznica	wies
0133505	2404032	Ostreznik	osada lesna
0374120	3022042	Ostrobudki	wies
0595795	3024073	Ostrolesie	wies
0552857	1009082	Ostroleka	wies
0413788	1020052	Ostroleka	wies
0640432	1406113	Ostroleka	wies
0966079	1461011	Ostroleka	miasto
0634259	1425092	Ostroleka	wies
0497874	1604032	Ostroleka	osada
0807004	2609072	Ostroleka	wies
0084244	0403022	Ostromecko	wies
0178198	3202012	Ostromecko	kolonia
0017578	1410042	Ostromeczyn	wies
0017584	1410042	Ostromeczyn-Kolonia	kolonia
1054943	1410042	Ostromeczyn-Kolonia	wies
0785930	3207063	Ostromice	wies
0301977	3215023	Ostropole	wies
0971264	3024053	Ostrorog	miasto
0304970	3203013	Ostrorog	wies
0852275	0202052	Ostroszowice	wies
0857373	0401042	Ostrowas	wies
0310232	3216033	Ostrowas	osada
0878056	0213033	Ostrowasy	wies
0301990	3215023	Ostrowasy	wies
0297081	3010123	Ostrowaz	wies
0256159	2601032	Ostrowce	wies
0512540	1422062	Ostrowe-Stanczyki	wies
0781859	3212053	Ostrowica	wies
0308590	3203042	Ostrowice	wies
0769918	2001072	Ostrowie	wies
0026732	2011013	Ostrowie	wies
0180427	0806013	Ostrowiec	osada
0180367	0806013	Ostrowiec	wies
0729280	1005062	Ostrowiec	wies
0616770	1406032	Ostrowiec	wies
0685038	1429062	Ostrowiec	wies
0180002	3210033	Ostrowiec	wies
0307862	3213042	Ostrowiec	wies
0531341	3217052	Ostrowiec	wies
0947308	2607011	Ostrowiec Swietokrzyski	miasto
0582427	3026023	Ostrowieczko	wies
0582404	3026023	Ostrowieczno	wies
0000951	1417032	Ostrowik	wies
0684263	1434082	Ostrowik	wies
0404594	2004032	Ostrowik	wies
0485256	2815092	Ostrowin	wies
0879140	0214062	Ostrowina	wies
0843129	0405032	Ostrowite	wies
0864640	0408062	Ostrowite	wies
0859679	0412022	Ostrowite	wies
0090256	0414052	Ostrowite	wies
0180226	0806013	Ostrowite	osada
0747182	2201052	Ostrowite	wies
0082067	2202032	Ostrowite	wies
0082831	2202043	Ostrowite	wies
0170280	2204062	Ostrowite	osada
0174527	2204072	Ostrowite	wies
0175001	2205072	Ostrowite	osada
0161281	2214023	Ostrowite	wies
0840303	2812022	Ostrowite	wies
0472532	2815022	Ostrowite	wies
0098335	3003093	Ostrowite	wies
0291687	3023042	Ostrowite	wies
0300647	3003103	Ostrowite Prymasowskie	wies
0864663	0408062	Ostrowitko	wies
0630801	1425082	Ostrownica	wies
0626142	1436012	Ostrownica	wies
0626219	1436012	Ostrownica-Kolonia	wies
0085545	0407033	Ostrowo	wies
0089750	0407063	Ostrowo	wies
0096610	0409043	Ostrowo	osada lesna
0096595	0409043	Ostrowo	wies
0092203	0410023	Ostrowo	wies
0081116	0416012	Ostrowo	wies
0848322	0417042	Ostrowo	wies
0747549	2201063	Ostrowo	osada
0755879	2818022	Ostrowo	osada
0369900	3004023	Ostrowo	wies
0299625	3010132	Ostrowo	wies
0300660	3023052	Ostrowo	wies
0596518	3026043	Ostrowo	wies
0296532	3023072	Ostrowo Koscielne	wies
0086102	0407042	Ostrowo Krzyckie	osada
0598032	3030053	Ostrowo Szlacheckie	wies
0298790	1011043	Ostrowsko	wies
0457484	1211092	Ostrowsko	wies
0571949	1002082	Ostrowy	wies
0565334	1427022	Ostrowy	wies
0579856	1427072	Ostrowy	wies
0520231	1435042	Ostrowy	wies
0643181	1436053	Ostrowy	wies
0083368	2202043	Ostrowy	osada lesna
0117937	2803043	Ostrowy	wies
0490346	2817082	Ostrowy	wies
0646794	1806012	Ostrowy Baranowskie	wies
0138276	2406042	Ostrowy nad Oksza	wies
0646860	1806012	Ostrowy Tuszowskie	wies
0571955	1002082	Ostrowy-Cukrownia	osada
0252948	2611032	Ostrozanka	wies
0027660	2010023	Ostrozany	wies
0688373	1403112	Ostrozen Drugi	wies
0688380	1403112	Ostrozen Pierwszy	wies
0697107	1403143	Ostrozen Trzeci	kolonia
0551941	1007072	Ostrozna	wies
0407902	2014042	Ostrozne	wies
0501736	1603042	Ostroznica	wies
0180798	3202033	Ostrozyce	kolonia
0964927	2815011	Ostroda	miasto
0849623	0402092	Ostrow	wies
0013043	0601052	Ostrow	wies
1025634	0603042	Ostrow	osada lesna
0102829	0603042	Ostrow	wies
0110071	0603132	Ostrow	wies
0393212	0607092	Ostrow	wies
0386212	0608082	Ostrow	wies
0187895	0807043	Ostrow	osada lesna
0187889	0807043	Ostrow	wies
0707165	1003023	Ostrow	wies
0730336	1005072	Ostrow	wies
0547388	1007043	Ostrow	wies
0534730	1010012	Ostrow	wies
0540682	1010042	Ostrow	wies
0701843	1011012	Ostrow	wies
0699974	1014042	Ostrow	wies
0414463	1020062	Ostrow	wies
0416700	1020092	Ostrow	wies
0332096	1214053	Ostrow	wies
0835555	1216112	Ostrow	wies
0680609	1403072	Ostrow	wies
0628891	1407062	Ostrow	wies
0127887	1413072	Ostrow	wies
0000974	1417032	Ostrow	wies
0574215	1427042	Ostrow	wies
1060576	1437063	Ostrow	osada
0609801	1804082	Ostrow	wies
0608813	1813082	Ostrow	wies
0602733	1814032	Ostrow	wies
0658225	1815022	Ostrow	wies
1010992	2002103	Ostrow	kolonia
0160867	2206022	Ostrow	osada
0134746	2407052	Ostrow	wies
0147565	2409053	Ostrow	wies
0277300	2601082	Ostrow	wies
0234293	2604033	Ostrow	wies
