Kod_leku;Subst_czynna;Nazwa;Id_grupy;Cena_detaliczna;Cena_refundowana
5909990768516;Letrozolum;Femara, tabl. powl., 2,5 mg;132.0;237,99;159,89
5909990768776;Clopidogrelum;Clopidogrel GSK, tabl. powl., 75 mg;23.1;24,1;7,23
5909990769124;Simvastatinum;Zocor 40, tabl. powl., 40 mg;46.0;29,02;21,89
5909990769216;Gabapentinum;Neurontin 100, kaps. twarde, 100 mg;165.0;29,76;16,38
5909990769315;Gabapentinum;Neurontin 300, kaps. twarde, 300 mg;165.0;64,74;18,2
5909990769414;Gabapentinum;Neurontin 400, kaps. twarde, 400 mg;165.0;83,46;20,34
5909990770038;Donepezilum;Apo-Doperil, tabl. powl., 5 mg;186.0;27,86;13,97
5909990770045;Donepezilum;Apo-Doperil, tabl. powl., 10 mg;186.0;39,39;11,82
5909990770182;Indapamidum;Opamid, tabl. o przedluzonym uwalnianiu, 1,5 mg;36.0;8,92;3,52
5909990770311;Fluoxetinum;Fluoxetin Polpharma, kaps. twarde, 20 mg;184.0;19,42;9,8
5909990770601;Losartanum;Loreblok, tabl. powl., 50 mg;45.0;11,58;3,47
5909990772162;Candesartanum cilexetilum;Karbis, tabl., 8 mg;45.0;16,35;6,85
5909990772179;Candesartanum cilexetilum;Karbis, tabl., 8 mg;45.0;31,11;12,11
5909990772193;Candesartanum cilexetilum;Karbis, tabl., 16 mg;45.0;31,11;12,11
5909990772209;Candesartanum cilexetilum;Karbis, tabl., 16 mg;45.0;54,15;16,25
5909990772230;Candesartanum cilexetilum;Karbis, tabl., 32 mg;45.0;54,15;16,25
5909990772292;Valsartanum + Hydrochlorothiazidum;Co-Nortivan, tabl. powl., 80+12,5 mg;45.0;15,93;6,43
5909990772452;Valsartanum + Hydrochlorothiazidum;Co-Nortivan, tabl. powl., 160+12,5 mg;45.0;28,39;9,39
5909990772506;Valsartanum + Hydrochlorothiazidum;Co-Nortivan, tabl. powl., 160+25 mg;45.0;28,39;9,39
5909990772667;Omeprazolum;Polprazol, kaps. dojel. twarde, 20 mg;2.0;28,4;20,48
5909990772810;Phytomenadionum (vit. K1);Vitacon, tabl. drazowane, 10 mg;25.0;21,72;3,2
5909990772919;Omeprazolum;Prazol, kaps., 20 mg;2.0;14,61;10,65
5909990772926;Omeprazolum;Prazol, kaps., 20 mg;2.0;7,78;5,8
5909990772933;Omeprazolum;Prazol, kaps., 20 mg;2.0;19,61;11,69
5909990773350;Ziprasidonum;Zipragen, kaps. twarde, 80 mg;178.9;212,43;5,97
5909990773626;Clarithromycinum;Fromilid 250, tabl. powl., 250 mg;101.2;19,13;12,75
5909990773695;Valsartanum;Avasart, tabl. powl., 80 mg;45.0;14,7;5,2
5909990773763;Valsartanum;Avasart, tabl. powl., 160 mg;45.0;27,82;8,82
5909990774401;Clopidogrelum;Clopidogrel Apotex, tabl. powl., 75 mg;23.1;26,41;8,23
5909990774616;Estradiolum;Fem 7, system transdermalny, 50 Ág/24h;68.1;17,87;9,81
5909990774746;Gliclazidum;Diaprel MR, tabl. o zmodyfikowanym uwalnianiu, 60 mg;16.0;25;19,97
5909990774821;Enoxaparinum natricum;Clexane, roztwor do wstrzykiwan, 100 mg/ml;22.0;157,93;3,2
5909990774852;Degarelixum;Firmagon, proszek i rozpuszczalnik do sporzadzania roztworu do wstrzykiwan, 80 mg;237.0;602,13;3,2
5909990774869;Degarelixum;Firmagon, proszek i rozpuszczalnik do sporzadzania roztworu do wstrzykiwan, 120 mg;237.0;1800,65;9,48
5909990774920;Enoxaparinum natricum;Clexane, roztwor do wstrzykiwan, 100 mg/ml;22.0;297,09;39,2
5909990775026;Enoxaparinum natricum;Clexane, roztwor do wstrzykiwan, 100 mg/ml;22.0;201,12;4,27
5909990775316;Tamoxifenum;Tamoxifen-EGIS, tabl., 20 mg;130.0;14,1;0
5909990775675;Olanzapinum;Zolafren - Swift, tabl. ulegajace rozpadowi w jamie ustnej, 5 mg;178.2;57,73;9,78
5909990775682;Olanzapinum;Zolafren - Swift, tabl. ulegajace rozpadowi w jamie ustnej, 10 mg;178.2;110,49;11,39
5909990775712;Olanzapinum;Zolafren - Swift, tabl. ulegajace rozpadowi w jamie ustnej, 15 mg;178.2;160,35;11,38
5909990775729;Olanzapinum;Zolafren - Swift, tabl. ulegajace rozpadowi w jamie ustnej, 20 mg;178.2;210,32;11,69
5909990775750;Clopidogrelum;Clopigamma, tabl. powl., 75 mg;23.1;23,7;7,11
5909990775910;Cefaclorum;Ceclor, granulat do sporzadzania zawiesiny doustnej, 375 mg/5 ml;90.3;48,22;28,04
5909990775927;Cefaclorum;Ceclor, granulat do sporzadzania zawiesiny doustnej, 375 mg/5 ml;90.3;57,84;30,93
5909990776412;Dalteparinum natricum;Fragmin, roztwor do wstrzykiwan, 2500 j.m. (anty-Xa)/0,2 ml;22.0;55,84;6,4
5909990776511;Dalteparinum natricum;Fragmin, roztwor do wstrzykiwan, 5000 j.m. (anty-Xa)/0,2 ml;22.0;109,85;7,76
5909990776610;Dalteparinum natricum;Fragmin, roztwor do wstrzykiwan, 10000 j.m. (anty-Xa)/ml;22.0;201,13;4,27
5909990776719;Dalteparinum natricum;Fragmin, roztwor do wstrzykiwan, 10000 j.m. (anty-Xa)/4 ml;22.0;201,13;4,27
5909990776870;Donepezilum;Doneprion, tabl. powl., 5 mg;186.0;34,21;20,32
5909990776900;Donepezilum;Doneprion, tabl. powl., 10 mg;186.0;42,5;14,73
5909990776955;Fluoxetinum;Fluoksetyna EGIS, kaps. twarde, 20 mg;184.0;15,83;6,85
5909990776962;Dienogestum;Visanne, tabl., 2 mg;66.0;172,23;3,2
5909990777044;Ondansetronum;Ondansetron Bluefish, tabl. ulegajace rozpadowi w jamie ustnej, 4 mg;7.1;20,89;3,2
5909990777150;Ondansetronum;Ondansetron Bluefish, tabl. ulegajace rozpadowi w jamie ustnej, 8 mg;7.1;29,09;3,2
5909990777785;Rosuvastatinum;Zaranta, tabl. powl., 10 mg;46.0;9,41;4,06
5909990777839;Rosuvastatinum;Zaranta, tabl. powl., 20 mg;46.0;18,06;7,37
5909990778041;Amoxicillinum;Ospamox 1000 mg, tabl., 1000 mg;88.1;17,84;3,2
5909990778072;Quetiapinum;Vorta, tabl. powl., 25 mg;178.3;7,91;4,92
5909990778157;Quetiapinum;Vorta, tabl. powl., 200 mg;178.3;103,53;7,74
5909990778843;Losartanum + Hydrochlorothiazidum;Loreblok HCT, tabl. powl., 50+12,5 mg;45.0;14,41;4,91
5909990778898;Rivastigminum;Rivastigmin Orion, kaps. twarde, 1,5 mg;186.0;13,76;10,29
5909990778935;Rivastigminum;Rivastigmin Orion, kaps. twarde, 3 mg;186.0;27,19;20,25
5909990778942;Rivastigminum;Rivastigmin Orion, kaps. twarde, 3 mg;186.0;53,27;39,38
5909990778966;Rivastigminum;Rivastigmin Orion, kaps. twarde, 4,5 mg;186.0;40,32;29,9
5909990778973;Rivastigminum;Rivastigmin Orion, kaps. twarde, 4,5 mg;186.0;78,95;58,13
5909990778997;Rivastigminum;Rivastigmin Orion, kaps. twarde, 6 mg;186.0;53,27;39,38
5909990779000;Rivastigminum;Rivastigmin Orion, kaps. twarde, 6 mg;186.0;104,42;76,65
5909990779062;Quetiapinum;Ketipinor, tabl. powl., 300 mg;178.3;157,84;14,15
5909990779147;Valsartanum;Valsacor 320, tabl. powl., 320 mg;45.0;54,15;16,25
5909990779925;Topiramatum;Topiramat Bluefish, tabl. powl., 25 mg;164.0;9,2;3,26
5909990779970;Topiramatum;Topiramat Bluefish, tabl. powl., 50 mg;164.0;17,34;3,2
5909990780068;Topiramatum;Topiramat Bluefish, tabl. powl., 100 mg;164.0;32,6;3,2
5909990780136;Topiramatum;Topiramat Bluefish, tabl. powl., 200 mg;164.0;61,57;3,2
5909990780181;Fluconazolum;Fluconazole Polfarmex, tabl., 100 mg;110.1;87,87;43,94
5909990780211;Cefadroxilum;Biodroxil, granulat do sporzadzania zawiesiny doustnej, 0,25 g/5 ml;90.3;11,22;5,84
5909990780266;Montelukastum;Montelukast Sandoz, tabl. powl., 10 mg;204.0;32,95;12,45
5909990780303;Tramadolum;Tramal Retard 50, tabl. powl. o przedluzonym uwalnianiu, 50 mg;153.3;3,94;0,55
5909990780310;Cefadroxilum;Biodroxil, granulat do sporzadzania zawiesiny doustnej, 0,5 g/5 ml;90.3;18,02;9,01
5909990780334;Tramadolum;Tramal Retard 50, tabl. powl. o przedluzonym uwalnianiu, 50 mg;153.3;11,49;4,37
5909990780341;Tramadolum;Tramal Retard 50, tabl. powl. o przedluzonym dzialaniu, 50 mg;153.3;18,6;1,66
5909990780419;Cefadroxilum;Biodroxil, kaps., 0,5 g;90.2;15,62;10,28
5909990780518;Cefadroxilum;Biodroxil, tabl. powl., 1 g;90.2;25,32;14,64
5909990780549;Pantoprazolum;Pantogen 20, tabl. dojel., 20 mg;2.0;8,59;4,63
5909990780587;Pantoprazolum;Pantogen 40, tabl. dojel., 40 mg;2.0;16,37;8,45
5909990780624;Clarithromycinum;Klacid, granulat do sporzadzania zawiesiny doustnej, 250 mg/5 ml;101.1;40,34;21,03
5909990780631;Clarithromycinum;Klacid, granulat do sporzadzania zawiesiny doustnej, 250 mg/5 ml;101.1;64,38;32,19
5909990781010;Clarithromycinum;Fromilid 500, tabl. powl., 500 mg;101.2;27,89;15,14
5909990781515;Cetirizinum;Zyrtec, roztwor do stosowania doustnego, 1 mg/ml;207.2;11,66;6,95
5909990781676;Cilazaprilum + Hydrochlorothiazidum;Cazacombi, tabl. powl., 5+12,5 mg;44.0;23,23;18,66
5909990781720;Levocetirizini dihydrochloridum;Zenaro, tabl. powl., 5 mg;207.1;21,76;11,89
5909990781782;Olanzapinum;Olpinat, tabl. powl., 5 mg;178.2;50,93;3,2
5909990781805;Olanzapinum;Olpinat, tabl. powl., 10 mg;178.2;98,02;3,2
5909990781874;Amoxicillinum;Ospamox, proszek do sporzadzania zawiesiny doustnej, 500 mg/5 ml;88.2;26,03;3,2
5909990782048;Rivastigminum;Ristidic, kaps. twarde, 1,5 mg;186.0;13,71;10,24
5909990782055;Rivastigminum;Ristidic, kaps. twarde, 1,5 mg;186.0;27,07;20,13
5909990782079;Rivastigminum;Ristidic, kaps. twarde, 3 mg;186.0;27,07;20,13
5909990782086;Rivastigminum;Ristidic, kaps. twarde, 3 mg;186.0;53,04;39,15
5909990782147;Rivastigminum;Ristidic, kaps. twarde, 4,5 mg;186.0;40,09;29,67
5909990782154;Rivastigminum;Ristidic, kaps. twarde, 4,5 mg;186.0;78,49;57,67
5909990782178;Rivastigminum;Ristidic, kaps. twarde, 6 mg;186.0;53,04;39,15
5909990782185;Rivastigminum;Ristidic, kaps. twarde, 6 mg;186.0;103,97;76,2
5909990782239;Olanzapinum;Olazax, tabl., 5 mg;178.2;53,2;5,25
5909990782246;Olanzapinum;Olazax, tabl., 10 mg;178.2;101,42;3,2
5909990782253;Olanzapinum;Olazax Disperzi, tabl. ulegajace rozpadowi w jamie ustnej, 5 mg;178.2;53,2;5,25
5909990782260;Olanzapinum;Olazax Disperzi, tabl. ulegajace rozpadowi w jamie ustnej, 10 mg;178.2;101,42;3,2
5909990783212;Goserelinum;Zoladex LA, implant podskorny, 10,8 mg;129.0;844,42;9,66
5909990783489;Tacrolimusum;Cidimus, kaps. twarde, 0,5 mg;139.0;90,31;8,66
5909990783533;Tacrolimusum;Cidimus, kaps. twarde, 5 mg;139.0;797,14;3,2
5909990783571;Tacrolimusum;Cidimus, kaps. twarde, 1 mg;139.0;163,6;3,2
5909990783816;Oxybutyninum;Driptane, tabl., 5 mg;75.1;25,43;7,63
5909990784486;Tizanidinum;Tizanor, tabl., 4 mg;144.0;29,04;8,71
5909990785643;Cefuroximum;Cefuroximum 123ratio, tabl. powl., 250 mg;90.2;18,63;9,73
5909990785674;Cefuroximum;Cefuroximum 123ratio, tabl. powl., 500 mg;90.2;35,27;17,64
5909990785858;Fluticasonum;Flutixon, proszek do inhalacji w kaps., 125 Ág;200.1;41,71;13,12
5909990785889;Fluticasonum;Flutixon, proszek do inhalacji w kaps., 250 Ág;200.1;74,7;16,46
5909990785919;Roxithromycinum;Rulid, tabl. do sporzadzania zawiesiny doustnej, 50 mg;101.1;15,69;10,33
5909990786213;Tramadolum;Tramal Retard 100, tabl. o przedluzonym uwalnianiu, 100 mg;153.3;7,87;3,12
5909990786220;Tramadolum;Tramal Retard 100, tabl. o przedluzonym uwalnianiu, 100 mg;153.3;22,08;1,75
5909990786237;Tramadolum;Tramal Retard 100, tabl. o przedluzonym uwalnianiu, 100 mg;153.3;35,24;11,52
5909990786312;Tramadolum;Tramal Retard 150, tabl. o przedluzonym uwalnianiu, 150 mg;153.3;11,53;1,36
5909990786329;Tramadolum;Tramal Retard 150, tabl. o przedluzonym uwalnianiu, 150 mg;153.3;30,89;9,54
5909990786336;Tramadolum;Tramal Retard 150, tabl. o przedluzonym uwalnianiu, 150 mg;153.3;52,46;1,63
5909990786411;Tramadolum;Tramal Retard 200, tabl. o przedluzonym uwalnianiu, 200 mg;153.3;15,17;5,68
5909990786428;Tramadolum;Tramal Retard 200, tabl. o przedluzonym uwalnianiu, 200 mg;153.3;41,99;1,32
5909990786435;Tramadolum;Tramal Retard 200, tabl. o przedluzonym uwalnianiu, 200 mg;153.3;67,79;20,34
5909990786497;Anastrozolum;Anastrozol medac, tabl. powl., 1 mg;132.0;68,57;0
5909990787111;Lamotriginum;Lamitrin S, tabl. do sporzadzania zawiesiny/do rozgryzania i zucia, 5 mg;163.2;9,14;8,37
5909990787210;Lamotriginum;Lamitrin S, tabl. do sporzadzania zawiesiny/do rozgryzania i zucia, 25 mg;163.2;21,91;5,27
5909990787289;Ciclosporinum;Cyclaid, kaps. miekkie, 25 mg;137.1;67,18;3,32
5909990787319;Lamotriginum;Lamitrin S, tabl. do sporzadzania zawiesiny/do rozgryzania i zucia, 100 mg;163.2;79,34;3,2
5909990787357;Ciclosporinum;Cyclaid, kaps. miekkie, 50 mg;137.1;134,12;3,2
5909990787463;Ciclosporinum;Cyclaid, kaps. miekkie, 100 mg;137.1;269,09;4,05
5909990787586;Atorvastatinum;Apo-Atorva, tabl. powl., 10 mg;46.0;9,81;6,95
5909990787609;Atorvastatinum;Apo-Atorva, tabl. powl., 20 mg;46.0;18,5;12,77
5909990787647;Atorvastatinum;Apo-Atorva, tabl. powl., 40 mg;46.0;33,03;21,58
5909990788453;Amoxicillinum;Ospamox 500 mg, tabl. powl., 500 mg;88.1;9,35;3,6
5909990788477;Amoxicillinum;Ospamox 750 mg, tabl. powl., 750 mg;88.1;13,76;3,53
5909990788583;Quetiapinum;Pinexet 25 mg, tabl. powl., 25 mg;178.3;8,04;5,05
5909990788590;Quetiapinum;Pinexet 100 mg, tabl. powl., 100 mg;178.3;57,35;11,05
5909990788651;Quetiapinum;Pinexet 200 mg, tabl. powl., 200 mg;178.3;109,2;13,41
5909990788675;Quetiapinum;Pinexet 300 mg, tabl. powl., 300 mg;178.3;158,98;15,29
5909990789276;Metforminum;Glucophage 500, tabl. powl., 500 mg;15.0;5,43;4,44
5909990789290;Metforminum;Glucophage 850, tabl. powl., 850 mg;15.0;8,12;4,19
5909990789306;Metforminum;Glucophage, tabl. powl., 850 mg;15.0;13,66;3,2
5909990790418;Ketoprofenum;Profenid, tabl. o przedluzonym uwalnianiu, 200 mg;141.1;12,83;8,02
5909990790951;Doxazosinum;Doxalong, tabl. o przedluzonym uwalnianiu, 4 mg;76.0;26,6;8,69
5909990791286;Methotrexatum;Metex, roztwor do wstrzykiwan w ampulko-strzykawce, 50 mg/ml;120.2;272,87;3,84
5909990791309;Methotrexatum;Metex, roztwor do wstrzykiwan w ampulko-strzykawce, 50 mg/ml;120.2;39,09;6,49
5909990791347;Methotrexatum;Metex, roztwor do wstrzykiwan w ampulko-strzykawce, 50 mg/ml;120.2;359,66;5,12
5909990791361;Methotrexatum;Metex, roztwor do wstrzykiwan w ampulko-strzykawce, 50 mg/ml;120.2;56,13;5,63
5909990791392;Methotrexatum;Metex, roztwor do wstrzykiwan w ampulko-strzykawce, 50 mg/ml;120.2;533,23;7,68
5909990791446;Methotrexatum;Metex, roztwor do wstrzykiwan w ampulko-strzykawce, 50 mg/ml;120.2;71,67;3,27
5909990791477;Methotrexatum;Metex, roztwor do wstrzykiwan w ampulko-strzykawce, 50 mg/ml;120.2;706,81;10,24
5909990791491;Methotrexatum;Metex, roztwor do wstrzykiwan w ampulko-strzykawce, 50 mg/ml;120.2;87,2;3,2
5909990791521;Methotrexatum;Metex, roztwor do wstrzykiwan w ampulko-strzykawce, 50 mg/ml;120.2;880,39;12,8
5909990791712;Glipizidum;Glipizide BP, tabl., 5 mg;16.0;6,92;6
5909990791743;Rosuvastatinum;Suvardio, tabl. powl., 10 mg;46.0;8,43;3,08
5909990791873;Rosuvastatinum;Suvardio, tabl. powl., 20 mg;46.0;16,13;5,44
5909990792016;Methadonum;Methadone Hydrochloride Molteni, Syrop, 1 mg/ml;150.3;25,12;3,2
5909990792290;Atorvastatinum;Atorgamma, tabl. powl., 10 mg;46.0;5,84;2,98
5909990792573;Atorvastatinum;Atorgamma, tabl. powl., 20 mg;46.0;11,53;5,8
5909990792887;Atorvastatinum;Atorgamma, tabl. powl., 40 mg;46.0;22,25;10,8
5909990792924;Formoterolum;Foradil, proszek do inhalacji w kaps. twardych, 12 Ág;198.0;70,09;16,05
5909990793341;Olanzapinum;Olanzapine Apotex, tabl. powl., 5 mg;178.2;51,15;3,2
5909990793365;Olanzapinum;Olanzapine Apotex, tabl. powl., 10 mg;178.2;102,56;3,46
5909990793389;Olanzapinum;Olanzapine Apotex, tabl. ulegajace rozpadowi w jamie ustnej, 10 mg;178.2;102,33;3,23
5909990793587;Amoxicillinum + Acidum clavulanicum;Taromentin, proszek do sporzadzania zawiesiny doustnej, 0,4+0,057 g/5 ml;89.2;30,32;16,71
5909990793594;Amoxicillinum + Acidum clavulanicum;Taromentin, proszek do sporzadzania zawiesiny doustnej, 0,4+0,057 g/5 ml;89.2;11,46;8,06
5909990793600;Amoxicillinum + Acidum clavulanicum;Taromentin, proszek do sporzadzania zawiesiny doustnej, 0,4+0,057 g/5 ml;89.2;20,07;13,26
5909990793730;Clopidogrelum;Pegorel, tabl. powl., 75 mg;23.1;22,12;6,64
5909990793853;Simvastatinum;Simorion, tabl. powl., 10 mg;46.0;4,61;2,83
5909990793907;Pantoprazolum;Pantoprazole Bluefish, tabl. dojel., 20 mg;2.0;8,47;4,51
5909990794089;Simvastatinum;Simorion, tabl. powl., 40 mg;46.0;18,12;10,99
5909990794096;Simvastatinum;Simorion, tabl. powl., 40 mg;46.0;60,07;35,13
5909990794140;Simvastatinum;Simorion, tabl. powl., 20 mg;46.0;9,24;5,68
5909990794157;Simvastatinum;Simorion, tabl. powl., 20 mg;46.0;30,99;18,52
5909990794188;Pantoprazolum;Pantoprazole Bluefish, tabl. dojel., 40 mg;2.0;14,22;7,11
5909990794379;Amoxicillinum;Amotaks, granulat do sporzadzania zawiesiny doustnej, 500 mg/5 ml;88.2;16,46;3,2
5909990794430;Amlodipinum;Finamlox, tabl., 5 mg;41.0;7,21;2,16
5909990794461;Amlodipinum;Finamlox, tabl., 10 mg;41.0;15,44;5,35
5909990794522;Ketoprofenum;Ketoprofen-SF, kaps. twarde, 50 mg;141.1;4,19;2,47
5909990794553;Ketoprofenum;Ketoprofen-SF, kaps. twarde, 100 mg;141.1;8,36;4,93
5909990794607;Ketoprofenum;Ketoprofen-SF, roztwor do wstrzykiwan, 0,05 g/ml;141.3;8,89;4,45
5909990794683;Letrozolum;Letrozole Bluefish, tabl. powl., 2,5 mg;132.0;67,89;0
5909990795093;Gliclazidum;Diagen, tabl. o zmodyfikowanym uwalnianiu, 30 mg;16.0;17,4;12,37
5909990795284;Dorzolamidum;Dorzostill, krople do oczu, 20 mg/ml;212.2;22,41;4,82
5909990795420;Loratadinum;Loratadyna Galena, tabl., 10 mg;207.1;17,95;7,37
5909990795789;Venlafaxinum;Oriven, kaps. o przedluzonym uwalnianiu, twarde, 75 mg;187.0;18,85;5,66
5909990795796;Venlafaxinum;Oriven, kaps. o przedluzonym uwalnianiu, twarde, 75 mg;187.0;56,41;16,92
5909990795802;Venlafaxinum;Oriven, kaps. o przedluzonym uwalnianiu, twarde, 37,5 mg;187.0;10,11;3,03
5909990795819;Venlafaxinum;Oriven, kaps. o przedluzonym uwalnianiu, twarde, 37,5 mg;187.0;30,66;9,2
5909990795826;Venlafaxinum;Oriven, kaps. o przedluzonym uwalnianiu, twarde, 150 mg;187.0;31,92;9,58
5909990795833;Venlafaxinum;Oriven, kaps. o przedluzonym uwalnianiu, twarde, 150 mg;187.0;97,83;29,35
5909990796090;Konestat alfa;Ruconest, proszek do sporzadzania roztworu do wstrzykiwan, 2100 j.;241.0;4047,11;3,2
5909990796205;Omeprazolum;Ultop, kaps. dojel. twarde, 10 mg;2.0;11,54;7,58
5909990796298;Omeprazolum;Ultop, kaps. dojel. twarde, 20 mg;2.0;17,4;9,48
5909990796359;Omeprazolum;Ultop, kaps. dojel., 20 mg;2.0;31,61;15,81
5909990796533;Omeprazolum;Ultop, kaps. dojel., 40 mg;2.0;31,61;15,81
5909990796618;Mianserinum;Miansec, tabl. powl., 10 mg;225.0;9,75;3,32
5909990796625;Mianserinum;Miansec, tabl. powl., 10 mg;225.0;27,09;8,13
5909990798094;Exemestanum;Etadron, tabl. powl., 25 mg;132.0;79,23;1,13
5909990798193;Amisulpridum;Candela, tabl., 100 mg;178.11;34,67;7,63
5909990798209;Amisulpridum;Candela, tabl., 200 mg;178.11;60,62;3,35
5909990798230;Amisulpridum;Candela, tabl. powl., 400 mg;178.11;115,65;3,2
5909990798346;Paroxetinum;Paroxinor, tabl. powl., 20 mg;184.0;13,18;3,95
5909990798933;Donepezilum;Ricordo, tabl. ulegajace rozpadowi w jamie ustnej, 5 mg;186.0;31,38;17,49
5909990798940;Donepezilum;Ricordo, tabl. ulegajace rozpadowi w jamie ustnej, 10 mg;186.0;40,24;12,47
5909990798964;Donepezilum;Cognezil ODT, tabl. ulegajace rozpadowi w jamie ustnej, 5 mg;186.0;31,95;18,06
5909990799053;Donepezilum;Cognezil ODT, tabl. ulegajace rozpadowi w jamie ustnej, 10 mg;186.0;42,5;14,73
5909990799343;Dorzolamidum + Timololum;Dotiteva, krople do oczu, roztwor, 20+5 mg/ml;212.2;26,65;3,2
5909990799718;Amlodipinum;Amlozek, tabl., 5 mg;41.0;14,47;9,42
5909990799817;Amlodipinum;Amlozek, tabl., 10 mg;41.0;20,54;10,45
5909990799923;Letrozolum;Clarzole, tabl. powl., 2,5 mg;132.0;78,1;0
5909990800308;Donepezilum;Donestad, tabl. powl., 5 mg;186.0;21,17;7,28
5909990800353;Donepezilum;Donestad, tabl. powl., 10 mg;186.0;40,24;12,47
5909990800360;Candesartanum cilexetilum + Hydrochlorothiazidum;Candepres HCT, tabl., 8+12,5 mg;45.0;15,13;5,63
5909990800469;Amlodipinum;Amlodipine Bluefish, tabl., 5 mg;41.0;5,95;1,79
5909990800551;Amlodipinum;Amlodipine Bluefish, tabl., 10 mg;41.0;11,25;3,38
5909990800629;Candesartanum cilexetilum + Hydrochlorothiazidum;Candepres HCT, tabl., 16+12,5 mg;45.0;28,68;9,68
5909990801350;Candesartanum cilexetilum;Ranacand, tabl., 16 mg;45.0;30,54;11,54
5909990801367;Candesartanum cilexetilum;Ranacand, tabl., 8 mg;45.0;17,13;7,63
5909990801961;Valsartanum + Hydrochlorothiazidum;Valtap HCT, tabl. powl., 160+12,5 mg;45.0;28,39;9,39
5909990802005;Valsartanum + Hydrochlorothiazidum;Valtap HCT, tabl. powl., 160+25 mg;45.0;28,39;9,39
5909990802050;Anastrozolum;Apo-Nastrol, tabl. powl., 1 mg;132.0;72,78;0
5909990802432;Anastrozolum;Anastrozol Bluefish, tabl. powl., 1 mg;132.0;64,04;0
5909990802685;Rosuvastatinum;Zahron, tabl. powl., 20 mg;46.0;18,06;7,37
5909990802753;Rosuvastatinum;Zahron, tabl. powl., 40 mg;46.0;29,97;8,99
5909990803156;Rivastigminum;Rivastigmine Mylan, kaps. twarde, 1,5 mg;186.0;12,39;8,92
5909990803545;Rivastigminum;Rivastigmine Mylan, kaps. twarde, 3 mg;186.0;18,8;11,86
5909990803569;Rivastigminum;Rivastigmine Mylan, kaps. twarde, 3 mg;186.0;36,48;22,59
5909990803743;Montelukastum;Montelukast Sandoz, tabl. do rozgryzania i zucia, 4 mg;204.0;18,27;10,07
5909990803767;Montelukastum;Montelukast Sandoz, tabl. do rozgryzania i zucia, 5 mg;204.0;20,66;10,41
5909990803781;Rivastigminum;Rivastigmine Mylan, kaps. twarde, 4,5 mg;186.0;27,73;17,31
5909990803804;Rivastigminum;Rivastigmine Mylan, kaps. twarde, 4,5 mg;186.0;53,77;32,95
5909990803910;Theophyllinum;Theospirex retard, tabl. powl. o przedluzonym uwalnianiu, 150 mg;203.0;8,4;5,6
5909990804085;Rivastigminum;Rivastigmine Mylan, kaps. twarde, 6 mg;186.0;36,48;22,59
5909990804108;Rivastigminum;Rivastigmine Mylan, kaps. twarde, 6 mg;186.0;70,85;43,08
5909990804344;Sertralinum;Miravil, tabl. powl., 50 mg;184.0;13,18;3,95
5909990804368;Sertralinum;Miravil, tabl. powl., 100 mg;184.0;24,84;7,45
5909990804542;Valsartanum;Valtap, tabl. powl., 80 mg;45.0;14,98;5,48
5909990804580;Valsartanum;Valtap, tabl. powl., 160 mg;45.0;28,39;9,39
5909990805594;Tetrabenazinum;Tetmodis, tabl., 25 mg;238.0;632,03;3,2
5909990806195;Losartanum + Hydrochlorothiazidum;Sortabax HCT, tabl. powl., 50+12,5 mg;45.0;14,13;4,63
5909990806201;Losartanum + Hydrochlorothiazidum;Sortabax HCT, tabl. powl., 100+25 mg;45.0;26,69;8,01
5909990806287;Tramadolum + Paracetamolum;Padolten, tabl. powl., 37,5+325 mg;153.3;10,1;2,47
5909990806294;Tramadolum + Paracetamolum;Padolten, tabl. powl., 37,5+325 mg;153.3;19,1;8,43
5909990806300;Tramadolum + Paracetamolum;Padolten, tabl. powl., 37,5+325 mg;153.3;22,12;0
5909990806355;Quetiapinum;Etiagen, tabl. powl., 25 mg;178.3;9,38;6,39
5909990806362;Quetiapinum;Etiagen, tabl. powl., 100 mg;178.3;53,6;7,3
5909990806386;Quetiapinum;Etiagen, tabl. powl., 200 mg;178.3;98,43;3,2
5909990806430;Mesalazinum;Salofalk 1 g, czopki, 1 g;12.2;188,57;3,2
5909990806751;Olanzapinum;Anzorin, tabl. ulegajace rozpadowi w jamie ustnej, 5 mg;178.2;39,59;3,2
5909990806799;Olanzapinum;Anzorin, tabl. ulegajace rozpadowi w jamie ustnej, 10 mg;178.2;74,21;3,2
5909990806812;Cefuroximum;Biofuroksym, proszek do sporzadzania roztworu lub zawiesiny do wstrzykiwan, 250 mg;90.1;4,22;3,23
5909990806843;Olanzapinum;Anzorin, tabl. ulegajace rozpadowi w jamie ustnej, 15 mg;178.2;107,05;4,48
5909990806881;Olanzapinum;Anzorin, tabl. ulegajace rozpadowi w jamie ustnej, 20 mg;178.2;139,44;5,97
5909990806911;Cefuroximum;Biofuroksym, proszek do sporzadzania roztworu lub zawiesiny do wstrzykiwan, 500 mg;90.1;6,58;4,6
